step,tokens,loss,model
19530,2559836160,3.5133,old_baseline_4e_top1
19540,2561146880,3.5221,old_baseline_4e_top1
19550,2562457600,3.5405,old_baseline_4e_top1
19560,2563768320,3.4743,old_baseline_4e_top1
19570,2565079040,3.581,old_baseline_4e_top1
19580,2566389760,3.578,old_baseline_4e_top1
19590,2567700480,3.5161,old_baseline_4e_top1
19600,2569011200,3.59,old_baseline_4e_top1
19610,2570321920,3.5195,old_baseline_4e_top1
19620,2571632640,3.5068,old_baseline_4e_top1
19630,2572943360,3.4973,old_baseline_4e_top1
19640,2574254080,3.4303,old_baseline_4e_top1
19650,2575564800,3.4778,old_baseline_4e_top1
19660,2576875520,3.517,old_baseline_4e_top1
19670,2578186240,3.5525,old_baseline_4e_top1
19680,2579496960,3.5674,old_baseline_4e_top1
19690,2580807680,3.4651,old_baseline_4e_top1
19700,2582118400,3.496,old_baseline_4e_top1
19710,2583429120,3.4997,old_baseline_4e_top1
19720,2584739840,3.5589,old_baseline_4e_top1
19730,2586050560,3.4667,old_baseline_4e_top1
19740,2587361280,3.5343,old_baseline_4e_top1
19750,2588672000,3.5437,old_baseline_4e_top1
19760,2589982720,3.4481,old_baseline_4e_top1
19770,2591293440,3.5491,old_baseline_4e_top1
19780,2592604160,3.5126,old_baseline_4e_top1
19790,2593914880,3.4434,old_baseline_4e_top1
19800,2595225600,3.4911,old_baseline_4e_top1
19810,2596536320,3.4529,old_baseline_4e_top1
19820,2597847040,3.423,old_baseline_4e_top1
19830,2599157760,3.5237,old_baseline_4e_top1
19840,2600468480,3.552,old_baseline_4e_top1
19850,2601779200,3.4524,old_baseline_4e_top1
19860,2603089920,3.5183,old_baseline_4e_top1
19870,2604400640,3.5234,old_baseline_4e_top1
19880,2605711360,3.5793,old_baseline_4e_top1
19890,2607022080,3.4951,old_baseline_4e_top1
19900,2608332800,3.4077,old_baseline_4e_top1
19910,2609643520,3.5448,old_baseline_4e_top1
19920,2610954240,3.4801,old_baseline_4e_top1
19930,2612264960,3.5769,old_baseline_4e_top1
19940,2613575680,3.5073,old_baseline_4e_top1
19950,2614886400,3.4407,old_baseline_4e_top1
19960,2616197120,3.5387,old_baseline_4e_top1
19970,2617507840,3.6043,old_baseline_4e_top1
19980,2618818560,3.4403,old_baseline_4e_top1
19990,2620129280,3.5144,old_baseline_4e_top1
20000,2621440000,3.4987,old_baseline_4e_top1
20010,2622750720,3.4894,old_baseline_4e_top1
20020,2624061440,3.5364,old_baseline_4e_top1
20030,2625372160,3.5206,old_baseline_4e_top1
20040,2626682880,3.449,old_baseline_4e_top1
20050,2627993600,3.4784,old_baseline_4e_top1
20060,2629304320,3.4727,old_baseline_4e_top1
20070,2630615040,3.5439,old_baseline_4e_top1
20080,2631925760,3.4744,old_baseline_4e_top1
20090,2633236480,3.5327,old_baseline_4e_top1
20100,2634547200,3.5165,old_baseline_4e_top1
20110,2635857920,3.4844,old_baseline_4e_top1
20120,2637168640,3.4896,old_baseline_4e_top1
20130,2638479360,3.577,old_baseline_4e_top1
20140,2639790080,3.5886,old_baseline_4e_top1
20150,2641100800,3.4552,old_baseline_4e_top1
20160,2642411520,3.5307,old_baseline_4e_top1
20170,2643722240,3.5416,old_baseline_4e_top1
20180,2645032960,3.4684,old_baseline_4e_top1
20190,2646343680,3.5274,old_baseline_4e_top1
20200,2647654400,3.41,old_baseline_4e_top1
20210,2648965120,3.4923,old_baseline_4e_top1
20220,2650275840,3.5278,old_baseline_4e_top1
20230,2651586560,3.5198,old_baseline_4e_top1
20240,2652897280,3.4908,old_baseline_4e_top1
20250,2654208000,3.5392,old_baseline_4e_top1
20260,2655518720,3.4876,old_baseline_4e_top1
20270,2656829440,3.5074,old_baseline_4e_top1
20280,2658140160,3.5048,old_baseline_4e_top1
20290,2659450880,3.4499,old_baseline_4e_top1
20300,2660761600,3.4838,old_baseline_4e_top1
20310,2662072320,3.434,old_baseline_4e_top1
20320,2663383040,3.5494,old_baseline_4e_top1
20330,2664693760,3.4614,old_baseline_4e_top1
20340,2666004480,3.4869,old_baseline_4e_top1
20350,2667315200,3.4595,old_baseline_4e_top1
20360,2668625920,3.5617,old_baseline_4e_top1
20370,2669936640,3.5136,old_baseline_4e_top1
20380,2671247360,3.4922,old_baseline_4e_top1
20390,2672558080,3.5371,old_baseline_4e_top1
20400,2673868800,3.4658,old_baseline_4e_top1
20410,2675179520,3.5022,old_baseline_4e_top1
20420,2676490240,3.5362,old_baseline_4e_top1
20430,2677800960,3.5141,old_baseline_4e_top1
20440,2679111680,3.5167,old_baseline_4e_top1
20450,2680422400,3.614,old_baseline_4e_top1
20460,2681733120,3.4936,old_baseline_4e_top1
20470,2683043840,3.4401,old_baseline_4e_top1
20480,2684354560,3.5428,old_baseline_4e_top1
20490,2685665280,3.5053,old_baseline_4e_top1
20500,2686976000,3.4446,old_baseline_4e_top1
20510,2688286720,3.4848,old_baseline_4e_top1
20520,2689597440,3.5052,old_baseline_4e_top1
20530,2690908160,3.4951,old_baseline_4e_top1
20540,2692218880,3.5453,old_baseline_4e_top1
20550,2693529600,3.5239,old_baseline_4e_top1
20560,2694840320,3.4831,old_baseline_4e_top1
20570,2696151040,3.5036,old_baseline_4e_top1
20580,2697461760,3.398,old_baseline_4e_top1
20590,2698772480,3.5716,old_baseline_4e_top1
20600,2700083200,3.5663,old_baseline_4e_top1
20610,2701393920,3.5153,old_baseline_4e_top1
20620,2702704640,3.491,old_baseline_4e_top1
20630,2704015360,3.5083,old_baseline_4e_top1
20640,2705326080,3.4772,old_baseline_4e_top1
20650,2706636800,3.4329,old_baseline_4e_top1
20660,2707947520,3.4834,old_baseline_4e_top1
20670,2709258240,3.4397,old_baseline_4e_top1
20680,2710568960,3.461,old_baseline_4e_top1
20690,2711879680,3.5385,old_baseline_4e_top1
20700,2713190400,3.5022,old_baseline_4e_top1
20710,2714501120,3.5195,old_baseline_4e_top1
20720,2715811840,3.57,old_baseline_4e_top1
20730,2717122560,3.4626,old_baseline_4e_top1
20740,2718433280,3.5202,old_baseline_4e_top1
20750,2719744000,3.5375,old_baseline_4e_top1
20760,2721054720,3.5413,old_baseline_4e_top1
20770,2722365440,3.4835,old_baseline_4e_top1
20780,2723676160,3.4981,old_baseline_4e_top1
20790,2724986880,3.5011,old_baseline_4e_top1
20800,2726297600,3.5582,old_baseline_4e_top1
20810,2727608320,3.5186,old_baseline_4e_top1
20820,2728919040,3.4923,old_baseline_4e_top1
20830,2730229760,3.5178,old_baseline_4e_top1
20840,2731540480,3.4718,old_baseline_4e_top1
20850,2732851200,3.502,old_baseline_4e_top1
20860,2734161920,3.4785,old_baseline_4e_top1
20870,2735472640,3.5215,old_baseline_4e_top1
20880,2736783360,3.4945,old_baseline_4e_top1
20890,2738094080,3.5308,old_baseline_4e_top1
20900,2739404800,3.4768,old_baseline_4e_top1
20910,2740715520,3.5442,old_baseline_4e_top1
20920,2742026240,3.5006,old_baseline_4e_top1
20930,2743336960,3.4716,old_baseline_4e_top1
20940,2744647680,3.5127,old_baseline_4e_top1
20950,2745958400,3.4589,old_baseline_4e_top1
20960,2747269120,3.4753,old_baseline_4e_top1
20970,2748579840,3.5131,old_baseline_4e_top1
20980,2749890560,3.5352,old_baseline_4e_top1
20990,2751201280,3.4688,old_baseline_4e_top1
21000,2752512000,3.5021,old_baseline_4e_top1
21010,2753822720,3.5139,old_baseline_4e_top1
21020,2755133440,3.4674,old_baseline_4e_top1
21030,2756444160,3.5029,old_baseline_4e_top1
21040,2757754880,3.4684,old_baseline_4e_top1
21050,2759065600,3.5218,old_baseline_4e_top1
21060,2760376320,3.4999,old_baseline_4e_top1
21070,2761687040,3.5011,old_baseline_4e_top1
21080,2762997760,3.4482,old_baseline_4e_top1
21090,2764308480,3.551,old_baseline_4e_top1
21100,2765619200,3.5304,old_baseline_4e_top1
21110,2766929920,3.5294,old_baseline_4e_top1
21120,2768240640,3.5575,old_baseline_4e_top1
21130,2769551360,3.5622,old_baseline_4e_top1
21140,2770862080,3.4333,old_baseline_4e_top1
21150,2772172800,3.4812,old_baseline_4e_top1
21160,2773483520,3.4649,old_baseline_4e_top1
21170,2774794240,3.668,old_baseline_4e_top1
21180,2776104960,3.506,old_baseline_4e_top1
21190,2777415680,3.376,old_baseline_4e_top1
21200,2778726400,3.4842,old_baseline_4e_top1
21210,2780037120,3.4898,old_baseline_4e_top1
21220,2781347840,3.4329,old_baseline_4e_top1
21230,2782658560,3.5381,old_baseline_4e_top1
21240,2783969280,3.5341,old_baseline_4e_top1
21250,2785280000,3.5004,old_baseline_4e_top1
21260,2786590720,3.5183,old_baseline_4e_top1
21270,2787901440,3.4439,old_baseline_4e_top1
21280,2789212160,3.5509,old_baseline_4e_top1
21290,2790522880,3.5205,old_baseline_4e_top1
21300,2791833600,3.4911,old_baseline_4e_top1
21310,2793144320,3.5177,old_baseline_4e_top1
21320,2794455040,3.3753,old_baseline_4e_top1
21330,2795765760,3.449,old_baseline_4e_top1
21340,2797076480,3.5331,old_baseline_4e_top1
21350,2798387200,3.5233,old_baseline_4e_top1
21360,2799697920,3.4462,old_baseline_4e_top1
21370,2801008640,3.5062,old_baseline_4e_top1
21380,2802319360,3.5148,old_baseline_4e_top1
21390,2803630080,3.5219,old_baseline_4e_top1
21400,2804940800,3.6009,old_baseline_4e_top1
21410,2806251520,3.4426,old_baseline_4e_top1
21420,2807562240,3.4413,old_baseline_4e_top1
21430,2808872960,3.4313,old_baseline_4e_top1
21440,2810183680,3.4679,old_baseline_4e_top1
21450,2811494400,3.5243,old_baseline_4e_top1
21460,2812805120,3.5406,old_baseline_4e_top1
21470,2814115840,3.4702,old_baseline_4e_top1
21480,2815426560,3.5278,old_baseline_4e_top1
21490,2816737280,3.5237,old_baseline_4e_top1
21500,2818048000,3.4732,old_baseline_4e_top1
21510,2819358720,3.3608,old_baseline_4e_top1
21520,2820669440,3.4715,old_baseline_4e_top1
21530,2821980160,3.4689,old_baseline_4e_top1
21540,2823290880,3.5381,old_baseline_4e_top1
21550,2824601600,3.4972,old_baseline_4e_top1
21560,2825912320,3.4887,old_baseline_4e_top1
21570,2827223040,3.5003,old_baseline_4e_top1
21580,2828533760,3.4473,old_baseline_4e_top1
21590,2829844480,3.4242,old_baseline_4e_top1
21600,2831155200,3.4389,old_baseline_4e_top1
21610,2832465920,3.5452,old_baseline_4e_top1
21620,2833776640,3.5021,old_baseline_4e_top1
21630,2835087360,3.3946,old_baseline_4e_top1
21640,2836398080,3.4223,old_baseline_4e_top1
21650,2837708800,3.454,old_baseline_4e_top1
21660,2839019520,3.5518,old_baseline_4e_top1
21670,2840330240,3.4853,old_baseline_4e_top1
21680,2841640960,3.4793,old_baseline_4e_top1
21690,2842951680,3.4228,old_baseline_4e_top1
21700,2844262400,3.4771,old_baseline_4e_top1
21710,2845573120,3.5655,old_baseline_4e_top1
21720,2846883840,3.4586,old_baseline_4e_top1
21730,2848194560,3.5033,old_baseline_4e_top1
21740,2849505280,3.4835,old_baseline_4e_top1
21750,2850816000,3.4251,old_baseline_4e_top1
21760,2852126720,3.4712,old_baseline_4e_top1
21770,2853437440,3.515,old_baseline_4e_top1
21780,2854748160,3.4671,old_baseline_4e_top1
21790,2856058880,3.5179,old_baseline_4e_top1
21800,2857369600,3.4011,old_baseline_4e_top1
21810,2858680320,3.434,old_baseline_4e_top1
21820,2859991040,3.4513,old_baseline_4e_top1
21830,2861301760,3.4385,old_baseline_4e_top1
21840,2862612480,3.4486,old_baseline_4e_top1
21850,2863923200,3.4681,old_baseline_4e_top1
21860,2865233920,3.5384,old_baseline_4e_top1
21870,2866544640,3.4468,old_baseline_4e_top1
21880,2867855360,3.5005,old_baseline_4e_top1
21890,2869166080,3.4759,old_baseline_4e_top1
21900,2870476800,3.4802,old_baseline_4e_top1
21910,2871787520,3.5134,old_baseline_4e_top1
21920,2873098240,3.4772,old_baseline_4e_top1
21930,2874408960,3.5166,old_baseline_4e_top1
21940,2875719680,3.5609,old_baseline_4e_top1
21950,2877030400,3.4728,old_baseline_4e_top1
21960,2878341120,3.4903,old_baseline_4e_top1
21970,2879651840,3.4999,old_baseline_4e_top1
21980,2880962560,3.5528,old_baseline_4e_top1
21990,2882273280,3.4125,old_baseline_4e_top1
22000,2883584000,3.5439,old_baseline_4e_top1
22010,2884894720,3.4544,old_baseline_4e_top1
22020,2886205440,3.4155,old_baseline_4e_top1
22030,2887516160,3.5008,old_baseline_4e_top1
22040,2888826880,3.5651,old_baseline_4e_top1
22050,2890137600,3.5381,old_baseline_4e_top1
22060,2891448320,3.472,old_baseline_4e_top1
22070,2892759040,3.4512,old_baseline_4e_top1
22080,2894069760,3.4643,old_baseline_4e_top1
22090,2895380480,3.5182,old_baseline_4e_top1
22100,2896691200,3.4702,old_baseline_4e_top1
22110,2898001920,3.6017,old_baseline_4e_top1
22120,2899312640,3.4502,old_baseline_4e_top1
22130,2900623360,3.5173,old_baseline_4e_top1
22140,2901934080,3.474,old_baseline_4e_top1
22150,2903244800,3.4707,old_baseline_4e_top1
22160,2904555520,3.5083,old_baseline_4e_top1
22170,2905866240,3.4876,old_baseline_4e_top1
22180,2907176960,3.4344,old_baseline_4e_top1
22190,2908487680,3.4776,old_baseline_4e_top1
22200,2909798400,3.4371,old_baseline_4e_top1
22210,2911109120,3.4466,old_baseline_4e_top1
22220,2912419840,3.4916,old_baseline_4e_top1
22230,2913730560,3.3916,old_baseline_4e_top1
22240,2915041280,3.5765,old_baseline_4e_top1
22250,2916352000,3.5057,old_baseline_4e_top1
22260,2917662720,3.492,old_baseline_4e_top1
22270,2918973440,3.4306,old_baseline_4e_top1
22280,2920284160,3.5243,old_baseline_4e_top1
22290,2921594880,3.486,old_baseline_4e_top1
22300,2922905600,3.4626,old_baseline_4e_top1
22310,2924216320,3.522,old_baseline_4e_top1
22320,2925527040,3.5069,old_baseline_4e_top1
22330,2926837760,3.4527,old_baseline_4e_top1
22340,2928148480,3.4338,old_baseline_4e_top1
22350,2929459200,3.4662,old_baseline_4e_top1
22360,2930769920,3.4833,old_baseline_4e_top1
22370,2932080640,3.4385,old_baseline_4e_top1
22380,2933391360,3.4024,old_baseline_4e_top1
22390,2934702080,3.562,old_baseline_4e_top1
22400,2936012800,3.512,old_baseline_4e_top1
22410,2937323520,3.5959,old_baseline_4e_top1
22420,2938634240,3.5691,old_baseline_4e_top1
22430,2939944960,3.4776,old_baseline_4e_top1
22440,2941255680,3.4387,old_baseline_4e_top1
22450,2942566400,3.476,old_baseline_4e_top1
22460,2943877120,3.4473,old_baseline_4e_top1
22470,2945187840,3.4752,old_baseline_4e_top1
22480,2946498560,3.4568,old_baseline_4e_top1
22490,2947809280,3.4466,old_baseline_4e_top1
22500,2949120000,3.5068,old_baseline_4e_top1
22510,2950430720,3.4588,old_baseline_4e_top1
22520,2951741440,3.4351,old_baseline_4e_top1
22530,2953052160,3.5474,old_baseline_4e_top1
22540,2954362880,3.4372,old_baseline_4e_top1
22550,2955673600,3.4871,old_baseline_4e_top1
22560,2956984320,3.5014,old_baseline_4e_top1
22570,2958295040,3.5744,old_baseline_4e_top1
22580,2959605760,3.4606,old_baseline_4e_top1
22590,2960916480,3.5181,old_baseline_4e_top1
22600,2962227200,3.4476,old_baseline_4e_top1
22610,2963537920,3.4253,old_baseline_4e_top1
22620,2964848640,3.4677,old_baseline_4e_top1
22630,2966159360,3.5047,old_baseline_4e_top1
22640,2967470080,3.4344,old_baseline_4e_top1
22650,2968780800,3.4855,old_baseline_4e_top1
22660,2970091520,3.578,old_baseline_4e_top1
22670,2971402240,3.5733,old_baseline_4e_top1
22680,2972712960,3.4718,old_baseline_4e_top1
22690,2974023680,3.4763,old_baseline_4e_top1
22700,2975334400,3.4581,old_baseline_4e_top1
22710,2976645120,3.474,old_baseline_4e_top1
22720,2977955840,3.5588,old_baseline_4e_top1
22730,2979266560,3.5118,old_baseline_4e_top1
22740,2980577280,3.4921,old_baseline_4e_top1
22750,2981888000,3.4426,old_baseline_4e_top1
22760,2983198720,3.5061,old_baseline_4e_top1
22770,2984509440,3.4867,old_baseline_4e_top1
22780,2985820160,3.5075,old_baseline_4e_top1
22790,2987130880,3.4529,old_baseline_4e_top1
22800,2988441600,3.4702,old_baseline_4e_top1
22810,2989752320,3.5263,old_baseline_4e_top1
22820,2991063040,3.4162,old_baseline_4e_top1
22830,2992373760,3.4261,old_baseline_4e_top1
22840,2993684480,3.4319,old_baseline_4e_top1
22850,2994995200,3.4619,old_baseline_4e_top1
22860,2996305920,3.4362,old_baseline_4e_top1
22870,2997616640,3.4435,old_baseline_4e_top1
22880,2998927360,3.3942,old_baseline_4e_top1
22890,3000238080,3.5278,old_baseline_4e_top1
22900,3001548800,3.4786,old_baseline_4e_top1
22910,3002859520,3.5559,old_baseline_4e_top1
22920,3004170240,3.4914,old_baseline_4e_top1
22930,3005480960,3.4322,old_baseline_4e_top1
22940,3006791680,3.4889,old_baseline_4e_top1
22950,3008102400,3.4937,old_baseline_4e_top1
22960,3009413120,3.4772,old_baseline_4e_top1
22970,3010723840,3.4206,old_baseline_4e_top1
22980,3012034560,3.4816,old_baseline_4e_top1
22990,3013345280,3.4511,old_baseline_4e_top1
23000,3014656000,3.4949,old_baseline_4e_top1
23010,3015966720,3.4872,old_baseline_4e_top1
23020,3017277440,3.4455,old_baseline_4e_top1
23030,3018588160,3.441,old_baseline_4e_top1
23040,3019898880,3.4965,old_baseline_4e_top1
23050,3021209600,3.4752,old_baseline_4e_top1
23060,3022520320,3.4744,old_baseline_4e_top1
23070,3023831040,3.4071,old_baseline_4e_top1
23080,3025141760,3.497,old_baseline_4e_top1
23090,3026452480,3.391,old_baseline_4e_top1
23100,3027763200,3.5061,old_baseline_4e_top1
23110,3029073920,3.4777,old_baseline_4e_top1
23120,3030384640,3.4921,old_baseline_4e_top1
23130,3031695360,3.5062,old_baseline_4e_top1
23140,3033006080,3.4299,old_baseline_4e_top1
23150,3034316800,3.5068,old_baseline_4e_top1
23160,3035627520,3.4801,old_baseline_4e_top1
23170,3036938240,3.5229,old_baseline_4e_top1
23180,3038248960,3.4559,old_baseline_4e_top1
23190,3039559680,3.4108,old_baseline_4e_top1
23200,3040870400,3.5501,old_baseline_4e_top1
23210,3042181120,3.4017,old_baseline_4e_top1
23220,3043491840,3.4296,old_baseline_4e_top1
23230,3044802560,3.4415,old_baseline_4e_top1
23240,3046113280,3.5086,old_baseline_4e_top1
23250,3047424000,3.4846,old_baseline_4e_top1
23260,3048734720,3.416,old_baseline_4e_top1
23270,3050045440,3.4664,old_baseline_4e_top1
23280,3051356160,3.4043,old_baseline_4e_top1
23290,3052666880,3.4397,old_baseline_4e_top1
23300,3053977600,3.4807,old_baseline_4e_top1
23310,3055288320,3.5009,old_baseline_4e_top1
23320,3056599040,3.4978,old_baseline_4e_top1
23330,3057909760,3.4139,old_baseline_4e_top1
23340,3059220480,3.5117,old_baseline_4e_top1
23350,3060531200,3.5369,old_baseline_4e_top1
23360,3061841920,3.431,old_baseline_4e_top1
23370,3063152640,3.4668,old_baseline_4e_top1
23380,3064463360,3.3885,old_baseline_4e_top1
23390,3065774080,3.5034,old_baseline_4e_top1
23400,3067084800,3.4675,old_baseline_4e_top1
23410,3068395520,3.5331,old_baseline_4e_top1
23420,3069706240,3.5026,old_baseline_4e_top1
23430,3071016960,3.4382,old_baseline_4e_top1
23440,3072327680,3.5497,old_baseline_4e_top1
23450,3073638400,3.4568,old_baseline_4e_top1
23460,3074949120,3.4553,old_baseline_4e_top1
23470,3076259840,3.5269,old_baseline_4e_top1
23480,3077570560,3.4797,old_baseline_4e_top1
23490,3078881280,3.4498,old_baseline_4e_top1
23500,3080192000,3.483,old_baseline_4e_top1
23510,3081502720,3.4477,old_baseline_4e_top1
23520,3082813440,3.4128,old_baseline_4e_top1
23530,3084124160,3.4974,old_baseline_4e_top1
23540,3085434880,3.4586,old_baseline_4e_top1
23550,3086745600,3.4658,old_baseline_4e_top1
23560,3088056320,3.5548,old_baseline_4e_top1
23570,3089367040,3.5441,old_baseline_4e_top1
23580,3090677760,3.4972,old_baseline_4e_top1
23590,3091988480,3.5104,old_baseline_4e_top1
23600,3093299200,3.4458,old_baseline_4e_top1
23610,3094609920,3.4542,old_baseline_4e_top1
23620,3095920640,3.4384,old_baseline_4e_top1
23630,3097231360,3.4634,old_baseline_4e_top1
23640,3098542080,3.464,old_baseline_4e_top1
23650,3099852800,3.4112,old_baseline_4e_top1
23660,3101163520,3.4708,old_baseline_4e_top1
23670,3102474240,3.4255,old_baseline_4e_top1
23680,3103784960,3.4369,old_baseline_4e_top1
23690,3105095680,3.5059,old_baseline_4e_top1
23700,3106406400,3.3954,old_baseline_4e_top1
23710,3107717120,3.4164,old_baseline_4e_top1
23720,3109027840,3.4077,old_baseline_4e_top1
23730,3110338560,3.404,old_baseline_4e_top1
23740,3111649280,3.3651,old_baseline_4e_top1
23750,3112960000,3.4322,old_baseline_4e_top1
23760,3114270720,3.486,old_baseline_4e_top1
23770,3115581440,3.4779,old_baseline_4e_top1
23780,3116892160,3.5503,old_baseline_4e_top1
23790,3118202880,3.3807,old_baseline_4e_top1
23800,3119513600,3.4261,old_baseline_4e_top1
23810,3120824320,3.4597,old_baseline_4e_top1
23820,3122135040,3.4599,old_baseline_4e_top1
23830,3123445760,3.4993,old_baseline_4e_top1
23840,3124756480,3.4793,old_baseline_4e_top1
23850,3126067200,3.4465,old_baseline_4e_top1
23860,3127377920,3.4704,old_baseline_4e_top1
23870,3128688640,3.4126,old_baseline_4e_top1
23880,3129999360,3.4707,old_baseline_4e_top1
23890,3131310080,3.4296,old_baseline_4e_top1
23900,3132620800,3.4957,old_baseline_4e_top1
23910,3133931520,3.5272,old_baseline_4e_top1
23920,3135242240,3.4934,old_baseline_4e_top1
23930,3136552960,3.4177,old_baseline_4e_top1
23940,3137863680,3.4978,old_baseline_4e_top1
