benchmark,task,method,samples,exact_accuracy,avg_rouge_l,avg_score,avg_prompt_tokens,token_ratio_vs_full_raw,avg_seconds,speedup_vs_full_raw
ruler_8192,niah_single_1,recent_plus_retrieval_raw_k2,1,1,0.05714285714285715,1.0,2097,0.26608298439284356,4.228959725238383,1.467238364947126
ruler_8192,niah_single_1,recent_plus_span_top3_b0_a0,1,1,0.05714285714285715,1.0,1582,0.20073594721482046,4.0670723100192845,1.5256409229312646
ruler_8192,niah_single_1,recent_plus_summary1_4,1,1,0.05405405405405406,1.0,2213,0.28080192868925263,4.286023257765919,1.447703752293752
ruler_8192,niah_single_1,router_safe,1,1,0.05714285714285715,1.0,1582,0.20073594721482046,4.078772441949695,1.5212645571666188
ruler_8192,niah_single_2,full_raw,1,1,0.052631578947368425,1.0,8061,1.0,6.244449061807245,1.0
ruler_8192,niah_single_2,recent_plus_retrieval_raw_k2,1,1,0.05,1.0,3282,0.40714551544473393,4.621212215162814,1.35125780229663
ruler_8192,niah_single_2,recent_plus_span_top3_b0_a0,1,1,0.05,1.0,3647,0.4524252574122317,4.744575405027717,1.3161238949201115
ruler_8192,niah_single_2,recent_plus_summary1_4,1,0,0.0,0.0,2428,0.3012033246495472,4.328601245768368,1.4426020571684226
ruler_8192,niah_single_2,router_safe,1,1,0.05,1.0,3647,0.4524252574122317,4.744170619174838,1.3162361902771011
ruler_8192,vt,full_raw,1,1,0.06451612903225806,1.0,7937,1.0,6.286157371941954,1.0
ruler_8192,vt,recent_plus_retrieval_raw_k2,1,1,0.05882352941176471,1.0,2156,0.27163915837218094,4.2974464083090425,1.4627657391579734
ruler_8192,vt,recent_plus_span_top3_b0_a0,1,1,0.06060606060606061,1.0,1606,0.20234345470580825,4.121204382739961,1.5253204617245009
ruler_8192,vt,recent_plus_summary1_4,1,1,0.08333333333333333,1.0,1936,0.24392087690563186,4.256468266714364,1.4768481703716163
ruler_8192,vt,router_safe,1,1,0.06060606060606061,1.0,1606,0.20234345470580825,4.12094145687297,1.5254177807980756
