step,loss,tokens,model
46280,3.2863,6066012160,old_baseline_4e_top1
46290,3.2627,6067322880,old_baseline_4e_top1
46300,3.3825,6068633600,old_baseline_4e_top1
46310,3.2175,6069944320,old_baseline_4e_top1
46320,3.26,6071255040,old_baseline_4e_top1
46330,3.2835,6072565760,old_baseline_4e_top1
46340,3.2727,6073876480,old_baseline_4e_top1
46350,3.3339,6075187200,old_baseline_4e_top1
46360,3.3444,6076497920,old_baseline_4e_top1
46370,3.3015,6077808640,old_baseline_4e_top1
46380,3.2553,6079119360,old_baseline_4e_top1
46390,3.3617,6080430080,old_baseline_4e_top1
46400,3.2949,6081740800,old_baseline_4e_top1
46410,3.2086,6083051520,old_baseline_4e_top1
46420,3.2846,6084362240,old_baseline_4e_top1
46430,3.2453,6085672960,old_baseline_4e_top1
46440,3.3154,6086983680,old_baseline_4e_top1
46450,3.2463,6088294400,old_baseline_4e_top1
46460,3.2926,6089605120,old_baseline_4e_top1
46470,3.2973,6090915840,old_baseline_4e_top1
46480,3.3401,6092226560,old_baseline_4e_top1
46490,3.3414,6093537280,old_baseline_4e_top1
46500,3.3246,6094848000,old_baseline_4e_top1
46510,3.2694,6096158720,old_baseline_4e_top1
46520,3.2614,6097469440,old_baseline_4e_top1
46530,3.3244,6098780160,old_baseline_4e_top1
46540,3.3487,6100090880,old_baseline_4e_top1
46550,3.3362,6101401600,old_baseline_4e_top1
46560,3.2657,6102712320,old_baseline_4e_top1
46570,3.3313,6104023040,old_baseline_4e_top1
46580,3.2777,6105333760,old_baseline_4e_top1
46590,3.4101,6106644480,old_baseline_4e_top1
46600,3.281,6107955200,old_baseline_4e_top1
46610,3.3327,6109265920,old_baseline_4e_top1
46620,3.2879,6110576640,old_baseline_4e_top1
46630,3.3291,6111887360,old_baseline_4e_top1
46640,3.3207,6113198080,old_baseline_4e_top1
46650,3.3031,6114508800,old_baseline_4e_top1
46660,3.2841,6115819520,old_baseline_4e_top1
46670,3.2516,6117130240,old_baseline_4e_top1
46680,3.3285,6118440960,old_baseline_4e_top1
46690,3.2355,6119751680,old_baseline_4e_top1
46700,3.3057,6121062400,old_baseline_4e_top1
46710,3.3228,6122373120,old_baseline_4e_top1
46720,3.3608,6123683840,old_baseline_4e_top1
46730,3.3447,6124994560,old_baseline_4e_top1
46740,3.3079,6126305280,old_baseline_4e_top1
46750,3.2938,6127616000,old_baseline_4e_top1
46760,3.3427,6128926720,old_baseline_4e_top1
46770,3.3542,6130237440,old_baseline_4e_top1
46780,3.3358,6131548160,old_baseline_4e_top1
46790,3.2802,6132858880,old_baseline_4e_top1
46800,3.2958,6134169600,old_baseline_4e_top1
46810,3.2639,6135480320,old_baseline_4e_top1
46820,3.28,6136791040,old_baseline_4e_top1
46830,3.2668,6138101760,old_baseline_4e_top1
46840,3.2376,6139412480,old_baseline_4e_top1
46850,3.2876,6140723200,old_baseline_4e_top1
46860,3.3394,6142033920,old_baseline_4e_top1
46870,3.3392,6143344640,old_baseline_4e_top1
46880,3.3495,6144655360,old_baseline_4e_top1
46890,3.2818,6145966080,old_baseline_4e_top1
46900,3.3489,6147276800,old_baseline_4e_top1
46910,3.2858,6148587520,old_baseline_4e_top1
46920,3.2522,6149898240,old_baseline_4e_top1
46930,3.3246,6151208960,old_baseline_4e_top1
46940,3.2705,6152519680,old_baseline_4e_top1
46950,3.3469,6153830400,old_baseline_4e_top1
46960,3.2592,6155141120,old_baseline_4e_top1
46970,3.2962,6156451840,old_baseline_4e_top1
46980,3.3409,6157762560,old_baseline_4e_top1
46990,3.2592,6159073280,old_baseline_4e_top1
47000,3.2681,6160384000,old_baseline_4e_top1
47010,3.2378,6161694720,old_baseline_4e_top1
47020,3.3809,6163005440,old_baseline_4e_top1
47030,3.2604,6164316160,old_baseline_4e_top1
47040,3.2739,6165626880,old_baseline_4e_top1
47050,3.3276,6166937600,old_baseline_4e_top1
47060,3.3321,6168248320,old_baseline_4e_top1
47070,3.3331,6169559040,old_baseline_4e_top1
47080,3.3621,6170869760,old_baseline_4e_top1
47090,3.3721,6172180480,old_baseline_4e_top1
47100,3.2667,6173491200,old_baseline_4e_top1
47110,3.2883,6174801920,old_baseline_4e_top1
47120,3.282,6176112640,old_baseline_4e_top1
47130,3.2834,6177423360,old_baseline_4e_top1
47140,3.3118,6178734080,old_baseline_4e_top1
47150,3.2757,6180044800,old_baseline_4e_top1
47160,3.2799,6181355520,old_baseline_4e_top1
47170,3.2971,6182666240,old_baseline_4e_top1
47180,3.3754,6183976960,old_baseline_4e_top1
47190,3.3793,6185287680,old_baseline_4e_top1
47200,3.2674,6186598400,old_baseline_4e_top1
47210,3.2888,6187909120,old_baseline_4e_top1
47220,3.4009,6189219840,old_baseline_4e_top1
47230,3.3029,6190530560,old_baseline_4e_top1
47240,3.3046,6191841280,old_baseline_4e_top1
47250,3.303,6193152000,old_baseline_4e_top1
47260,3.3494,6194462720,old_baseline_4e_top1
47270,3.2837,6195773440,old_baseline_4e_top1
47280,3.3523,6197084160,old_baseline_4e_top1
47290,3.3465,6198394880,old_baseline_4e_top1
47300,3.2654,6199705600,old_baseline_4e_top1
47310,3.2184,6201016320,old_baseline_4e_top1
47320,3.358,6202327040,old_baseline_4e_top1
47330,3.2617,6203637760,old_baseline_4e_top1
47340,3.3415,6204948480,old_baseline_4e_top1
47350,3.3029,6206259200,old_baseline_4e_top1
47360,3.2731,6207569920,old_baseline_4e_top1
47370,3.3044,6208880640,old_baseline_4e_top1
47380,3.377,6210191360,old_baseline_4e_top1
47390,3.2872,6211502080,old_baseline_4e_top1
47400,3.3015,6212812800,old_baseline_4e_top1
47410,3.3261,6214123520,old_baseline_4e_top1
47420,3.3174,6215434240,old_baseline_4e_top1
47430,3.3285,6216744960,old_baseline_4e_top1
47440,3.3895,6218055680,old_baseline_4e_top1
47450,3.3344,6219366400,old_baseline_4e_top1
47460,3.3311,6220677120,old_baseline_4e_top1
47470,3.3867,6221987840,old_baseline_4e_top1
47480,3.3182,6223298560,old_baseline_4e_top1
47490,3.2297,6224609280,old_baseline_4e_top1
47500,3.2977,6225920000,old_baseline_4e_top1
47510,3.2712,6227230720,old_baseline_4e_top1
47520,3.3484,6228541440,old_baseline_4e_top1
47530,3.4082,6229852160,old_baseline_4e_top1
47540,3.2909,6231162880,old_baseline_4e_top1
47550,3.3325,6232473600,old_baseline_4e_top1
47560,3.3929,6233784320,old_baseline_4e_top1
47570,3.2834,6235095040,old_baseline_4e_top1
47580,3.3193,6236405760,old_baseline_4e_top1
47590,3.3169,6237716480,old_baseline_4e_top1
47600,3.3603,6239027200,old_baseline_4e_top1
47610,3.3248,6240337920,old_baseline_4e_top1
47620,3.2829,6241648640,old_baseline_4e_top1
47630,3.3254,6242959360,old_baseline_4e_top1
47640,3.2165,6244270080,old_baseline_4e_top1
47650,3.3244,6245580800,old_baseline_4e_top1
47660,3.3167,6246891520,old_baseline_4e_top1
47670,3.3828,6248202240,old_baseline_4e_top1
47680,3.3636,6249512960,old_baseline_4e_top1
47690,3.3045,6250823680,old_baseline_4e_top1
47700,3.3052,6252134400,old_baseline_4e_top1
47710,3.3265,6253445120,old_baseline_4e_top1
47720,3.3071,6254755840,old_baseline_4e_top1
47730,3.2772,6256066560,old_baseline_4e_top1
47740,3.2965,6257377280,old_baseline_4e_top1
47750,3.3117,6258688000,old_baseline_4e_top1
47760,3.389,6259998720,old_baseline_4e_top1
47770,3.3104,6261309440,old_baseline_4e_top1
47780,3.3183,6262620160,old_baseline_4e_top1
47790,3.3556,6263930880,old_baseline_4e_top1
47800,3.3261,6265241600,old_baseline_4e_top1
47810,3.2773,6266552320,old_baseline_4e_top1
47820,3.2409,6267863040,old_baseline_4e_top1
47830,3.3301,6269173760,old_baseline_4e_top1
47840,3.2966,6270484480,old_baseline_4e_top1
47850,3.3354,6271795200,old_baseline_4e_top1
47860,3.3613,6273105920,old_baseline_4e_top1
47870,3.3078,6274416640,old_baseline_4e_top1
47880,3.2725,6275727360,old_baseline_4e_top1
47890,3.2392,6277038080,old_baseline_4e_top1
47900,3.3197,6278348800,old_baseline_4e_top1
47910,3.2932,6279659520,old_baseline_4e_top1
47920,3.3378,6280970240,old_baseline_4e_top1
47930,3.3873,6282280960,old_baseline_4e_top1
47940,3.2539,6283591680,old_baseline_4e_top1
47950,3.3644,6284902400,old_baseline_4e_top1
47960,3.3094,6286213120,old_baseline_4e_top1
47970,3.2948,6287523840,old_baseline_4e_top1
47980,3.3212,6288834560,old_baseline_4e_top1
47990,3.3128,6290145280,old_baseline_4e_top1
48000,3.3008,6291456000,old_baseline_4e_top1
48010,3.2843,6292766720,old_baseline_4e_top1
48020,3.3138,6294077440,old_baseline_4e_top1
48030,3.2706,6295388160,old_baseline_4e_top1
48040,3.3769,6296698880,old_baseline_4e_top1
48050,3.313,6298009600,old_baseline_4e_top1
48060,3.3592,6299320320,old_baseline_4e_top1
48070,3.2621,6300631040,old_baseline_4e_top1
48080,3.3755,6301941760,old_baseline_4e_top1
48090,3.2904,6303252480,old_baseline_4e_top1
48100,3.3776,6304563200,old_baseline_4e_top1
48110,3.3295,6305873920,old_baseline_4e_top1
48120,3.3906,6307184640,old_baseline_4e_top1
48130,3.3054,6308495360,old_baseline_4e_top1
48140,3.3402,6309806080,old_baseline_4e_top1
48150,3.3474,6311116800,old_baseline_4e_top1
48160,3.2452,6312427520,old_baseline_4e_top1
48170,3.2688,6313738240,old_baseline_4e_top1
48180,3.282,6315048960,old_baseline_4e_top1
48190,3.2432,6316359680,old_baseline_4e_top1
48200,3.3758,6317670400,old_baseline_4e_top1
48210,3.3317,6318981120,old_baseline_4e_top1
48220,3.3379,6320291840,old_baseline_4e_top1
48230,3.2149,6321602560,old_baseline_4e_top1
48240,3.2955,6322913280,old_baseline_4e_top1
48250,3.2672,6324224000,old_baseline_4e_top1
48260,3.3345,6325534720,old_baseline_4e_top1
48270,3.295,6326845440,old_baseline_4e_top1
48280,3.3385,6328156160,old_baseline_4e_top1
48290,3.2574,6329466880,old_baseline_4e_top1
48300,3.2684,6330777600,old_baseline_4e_top1
48310,3.3,6332088320,old_baseline_4e_top1
48320,3.4211,6333399040,old_baseline_4e_top1
48330,3.3077,6334709760,old_baseline_4e_top1
48340,3.3172,6336020480,old_baseline_4e_top1
48350,3.3235,6337331200,old_baseline_4e_top1
48360,3.3558,6338641920,old_baseline_4e_top1
48370,3.3291,6339952640,old_baseline_4e_top1
48380,3.3169,6341263360,old_baseline_4e_top1
48390,3.3589,6342574080,old_baseline_4e_top1
48400,3.3193,6343884800,old_baseline_4e_top1
48410,3.3378,6345195520,old_baseline_4e_top1
48420,3.3153,6346506240,old_baseline_4e_top1
48430,3.326,6347816960,old_baseline_4e_top1
48440,3.3375,6349127680,old_baseline_4e_top1
48450,3.3481,6350438400,old_baseline_4e_top1
48460,3.2967,6351749120,old_baseline_4e_top1
48470,3.2315,6353059840,old_baseline_4e_top1
48480,3.3413,6354370560,old_baseline_4e_top1
48490,3.3279,6355681280,old_baseline_4e_top1
48500,3.2723,6356992000,old_baseline_4e_top1
48510,3.3694,6358302720,old_baseline_4e_top1
48520,3.3396,6359613440,old_baseline_4e_top1
48530,3.2902,6360924160,old_baseline_4e_top1
48540,3.3434,6362234880,old_baseline_4e_top1
48550,3.2888,6363545600,old_baseline_4e_top1
48560,3.3074,6364856320,old_baseline_4e_top1
48570,3.3173,6366167040,old_baseline_4e_top1
48580,3.2738,6367477760,old_baseline_4e_top1
48590,3.3794,6368788480,old_baseline_4e_top1
48600,3.3628,6370099200,old_baseline_4e_top1
48610,3.3145,6371409920,old_baseline_4e_top1
48620,3.3624,6372720640,old_baseline_4e_top1
48630,3.3399,6374031360,old_baseline_4e_top1
48640,3.3031,6375342080,old_baseline_4e_top1
48650,3.3699,6376652800,old_baseline_4e_top1
48660,3.2945,6377963520,old_baseline_4e_top1
48670,3.3536,6379274240,old_baseline_4e_top1
48680,3.3784,6380584960,old_baseline_4e_top1
48690,3.3182,6381895680,old_baseline_4e_top1
48700,3.2798,6383206400,old_baseline_4e_top1
48710,3.3191,6384517120,old_baseline_4e_top1
48720,3.2777,6385827840,old_baseline_4e_top1
48730,3.2585,6387138560,old_baseline_4e_top1
48740,3.2719,6388449280,old_baseline_4e_top1
48750,3.2235,6389760000,old_baseline_4e_top1
48760,3.3805,6391070720,old_baseline_4e_top1
48770,3.2786,6392381440,old_baseline_4e_top1
48780,3.2705,6393692160,old_baseline_4e_top1
48790,3.3146,6395002880,old_baseline_4e_top1
48800,3.2771,6396313600,old_baseline_4e_top1
48810,3.3359,6397624320,old_baseline_4e_top1
48820,3.2813,6398935040,old_baseline_4e_top1
48830,3.3659,6400245760,old_baseline_4e_top1
48840,3.2866,6401556480,old_baseline_4e_top1
48850,3.2635,6402867200,old_baseline_4e_top1
48860,3.3535,6404177920,old_baseline_4e_top1
48870,3.3257,6405488640,old_baseline_4e_top1
48880,3.3412,6406799360,old_baseline_4e_top1
48890,3.2796,6408110080,old_baseline_4e_top1
48900,3.3701,6409420800,old_baseline_4e_top1
48910,3.2726,6410731520,old_baseline_4e_top1
48920,3.2872,6412042240,old_baseline_4e_top1
48930,3.3306,6413352960,old_baseline_4e_top1
48940,3.248,6414663680,old_baseline_4e_top1
48950,3.2528,6415974400,old_baseline_4e_top1
48960,3.2665,6417285120,old_baseline_4e_top1
48970,3.209,6418595840,old_baseline_4e_top1
48980,3.355,6419906560,old_baseline_4e_top1
48990,3.3504,6421217280,old_baseline_4e_top1
49000,3.3505,6422528000,old_baseline_4e_top1
49010,3.2749,6423838720,old_baseline_4e_top1
49020,3.3487,6425149440,old_baseline_4e_top1
49030,3.3201,6426460160,old_baseline_4e_top1
49040,3.3777,6427770880,old_baseline_4e_top1
49050,3.252,6429081600,old_baseline_4e_top1
49060,3.254,6430392320,old_baseline_4e_top1
49070,3.2636,6431703040,old_baseline_4e_top1
49080,3.2852,6433013760,old_baseline_4e_top1
49090,3.3066,6434324480,old_baseline_4e_top1
49100,3.3273,6435635200,old_baseline_4e_top1
49110,3.2984,6436945920,old_baseline_4e_top1
49120,3.2733,6438256640,old_baseline_4e_top1
49130,3.3512,6439567360,old_baseline_4e_top1
49140,3.3139,6440878080,old_baseline_4e_top1
49150,3.3535,6442188800,old_baseline_4e_top1
49160,3.3449,6443499520,old_baseline_4e_top1
49170,3.4011,6444810240,old_baseline_4e_top1
49180,3.3312,6446120960,old_baseline_4e_top1
49190,3.2756,6447431680,old_baseline_4e_top1
49200,3.3514,6448742400,old_baseline_4e_top1
49210,3.2139,6450053120,old_baseline_4e_top1
49220,3.28,6451363840,old_baseline_4e_top1
49230,3.3454,6452674560,old_baseline_4e_top1
49240,3.2648,6453985280,old_baseline_4e_top1
49250,3.3492,6455296000,old_baseline_4e_top1
49260,3.3091,6456606720,old_baseline_4e_top1
49270,3.2829,6457917440,old_baseline_4e_top1
49280,3.2753,6459228160,old_baseline_4e_top1
49290,3.3469,6460538880,old_baseline_4e_top1
49300,3.3116,6461849600,old_baseline_4e_top1
49310,3.3524,6463160320,old_baseline_4e_top1
49320,3.4288,6464471040,old_baseline_4e_top1
49330,3.313,6465781760,old_baseline_4e_top1
49340,3.3878,6467092480,old_baseline_4e_top1
49350,3.3038,6468403200,old_baseline_4e_top1
49360,3.3646,6469713920,old_baseline_4e_top1
49370,3.3723,6471024640,old_baseline_4e_top1
49380,3.2285,6472335360,old_baseline_4e_top1
49390,3.2644,6473646080,old_baseline_4e_top1
49400,3.3014,6474956800,old_baseline_4e_top1
49410,3.3453,6476267520,old_baseline_4e_top1
49420,3.3258,6477578240,old_baseline_4e_top1
49430,3.3467,6478888960,old_baseline_4e_top1
49440,3.2914,6480199680,old_baseline_4e_top1
49450,3.3687,6481510400,old_baseline_4e_top1
49460,3.3561,6482821120,old_baseline_4e_top1
49470,3.3425,6484131840,old_baseline_4e_top1
49480,3.2953,6485442560,old_baseline_4e_top1
49490,3.2924,6486753280,old_baseline_4e_top1
49500,3.3329,6488064000,old_baseline_4e_top1
49510,3.3355,6489374720,old_baseline_4e_top1
49520,3.3589,6490685440,old_baseline_4e_top1
49530,3.3386,6491996160,old_baseline_4e_top1
49540,3.2765,6493306880,old_baseline_4e_top1
49550,3.3031,6494617600,old_baseline_4e_top1
49560,3.3142,6495928320,old_baseline_4e_top1
49570,3.3021,6497239040,old_baseline_4e_top1
49580,3.3174,6498549760,old_baseline_4e_top1
49590,3.3091,6499860480,old_baseline_4e_top1
49600,3.3383,6501171200,old_baseline_4e_top1
49610,3.389,6502481920,old_baseline_4e_top1
49620,3.5008,6503792640,old_baseline_4e_top1
49630,3.3233,6505103360,old_baseline_4e_top1
49640,3.2597,6506414080,old_baseline_4e_top1
49650,3.331,6507724800,old_baseline_4e_top1
49660,3.2654,6509035520,old_baseline_4e_top1
49670,3.1933,6510346240,old_baseline_4e_top1
49680,3.3952,6511656960,old_baseline_4e_top1
49690,3.2958,6512967680,old_baseline_4e_top1
49700,3.325,6514278400,old_baseline_4e_top1
49710,3.3504,6515589120,old_baseline_4e_top1
49720,3.3273,6516899840,old_baseline_4e_top1
49730,3.2732,6518210560,old_baseline_4e_top1
49740,3.3831,6519521280,old_baseline_4e_top1
49750,3.3,6520832000,old_baseline_4e_top1
49760,3.3026,6522142720,old_baseline_4e_top1
49770,3.2914,6523453440,old_baseline_4e_top1
49780,3.3548,6524764160,old_baseline_4e_top1
49790,3.2796,6526074880,old_baseline_4e_top1
49800,3.3016,6527385600,old_baseline_4e_top1
49810,3.2938,6528696320,old_baseline_4e_top1
49820,3.3332,6530007040,old_baseline_4e_top1
49830,3.3198,6531317760,old_baseline_4e_top1
49840,3.3921,6532628480,old_baseline_4e_top1
49850,3.261,6533939200,old_baseline_4e_top1
49860,3.3636,6535249920,old_baseline_4e_top1
49870,3.3185,6536560640,old_baseline_4e_top1
49880,3.3656,6537871360,old_baseline_4e_top1
49890,3.3246,6539182080,old_baseline_4e_top1
49900,3.2354,6540492800,old_baseline_4e_top1
49910,3.3053,6541803520,old_baseline_4e_top1
49920,3.3031,6543114240,old_baseline_4e_top1
49930,3.343,6544424960,old_baseline_4e_top1
49940,3.2931,6545735680,old_baseline_4e_top1
49950,3.3567,6547046400,old_baseline_4e_top1
49960,3.2956,6548357120,old_baseline_4e_top1
49970,3.3283,6549667840,old_baseline_4e_top1
49980,3.3194,6550978560,old_baseline_4e_top1
49990,3.2576,6552289280,old_baseline_4e_top1
50000,3.3767,6553600000,old_baseline_4e_top1
10,12.1309,1310720,new_svroute_fullinput_4e_top1
20,12.097,2621440,new_svroute_fullinput_4e_top1
30,12.0109,3932160,new_svroute_fullinput_4e_top1
40,11.8545,5242880,new_svroute_fullinput_4e_top1
50,11.5678,6553600,new_svroute_fullinput_4e_top1
60,11.1938,7864320,new_svroute_fullinput_4e_top1
70,10.9017,9175040,new_svroute_fullinput_4e_top1
80,10.6726,10485760,new_svroute_fullinput_4e_top1
90,10.5482,11796480,new_svroute_fullinput_4e_top1
100,10.4716,13107200,new_svroute_fullinput_4e_top1
110,10.3857,14417920,new_svroute_fullinput_4e_top1
120,10.302,15728640,new_svroute_fullinput_4e_top1
130,10.224,17039360,new_svroute_fullinput_4e_top1
140,10.1083,18350080,new_svroute_fullinput_4e_top1
150,10.012,19660800,new_svroute_fullinput_4e_top1
160,9.9099,20971520,new_svroute_fullinput_4e_top1
170,9.8138,22282240,new_svroute_fullinput_4e_top1
180,9.7434,23592960,new_svroute_fullinput_4e_top1
190,9.6075,24903680,new_svroute_fullinput_4e_top1
200,9.4986,26214400,new_svroute_fullinput_4e_top1
210,9.3743,27525120,new_svroute_fullinput_4e_top1
220,9.2532,28835840,new_svroute_fullinput_4e_top1
230,9.1195,30146560,new_svroute_fullinput_4e_top1
240,9.0375,31457280,new_svroute_fullinput_4e_top1
250,8.9383,32768000,new_svroute_fullinput_4e_top1
260,8.8101,34078720,new_svroute_fullinput_4e_top1
270,8.6693,35389440,new_svroute_fullinput_4e_top1
280,8.5584,36700160,new_svroute_fullinput_4e_top1
290,8.4161,38010880,new_svroute_fullinput_4e_top1
300,8.3178,39321600,new_svroute_fullinput_4e_top1
310,8.1963,40632320,new_svroute_fullinput_4e_top1
320,8.0745,41943040,new_svroute_fullinput_4e_top1
330,8.0356,43253760,new_svroute_fullinput_4e_top1
340,7.9551,44564480,new_svroute_fullinput_4e_top1
350,7.8449,45875200,new_svroute_fullinput_4e_top1
360,7.7529,47185920,new_svroute_fullinput_4e_top1
370,7.7443,48496640,new_svroute_fullinput_4e_top1
380,7.6992,49807360,new_svroute_fullinput_4e_top1
390,7.5895,51118080,new_svroute_fullinput_4e_top1
400,7.5831,52428800,new_svroute_fullinput_4e_top1
410,7.5742,53739520,new_svroute_fullinput_4e_top1
420,7.4819,55050240,new_svroute_fullinput_4e_top1
430,7.4607,56360960,new_svroute_fullinput_4e_top1
440,7.431,57671680,new_svroute_fullinput_4e_top1
450,7.3879,58982400,new_svroute_fullinput_4e_top1
460,7.3583,60293120,new_svroute_fullinput_4e_top1
470,7.354,61603840,new_svroute_fullinput_4e_top1
480,7.2515,62914560,new_svroute_fullinput_4e_top1
490,7.2424,64225280,new_svroute_fullinput_4e_top1
500,7.2371,65536000,new_svroute_fullinput_4e_top1
510,7.1539,66846720,new_svroute_fullinput_4e_top1
520,7.1706,68157440,new_svroute_fullinput_4e_top1
530,7.1158,69468160,new_svroute_fullinput_4e_top1
540,7.0848,70778880,new_svroute_fullinput_4e_top1
550,7.0647,72089600,new_svroute_fullinput_4e_top1
560,7.0209,73400320,new_svroute_fullinput_4e_top1
570,7.016,74711040,new_svroute_fullinput_4e_top1
580,6.9854,76021760,new_svroute_fullinput_4e_top1
590,6.972,77332480,new_svroute_fullinput_4e_top1
600,6.92,78643200,new_svroute_fullinput_4e_top1
610,6.8723,79953920,new_svroute_fullinput_4e_top1
