layer,head,representation,left_group,right_group,centroid_cosine,centroid_l2,left_centroid_norm,right_centroid_norm
1,9,value,score_top_1pct,score_top_90pct,-0.6086539626121521,0.5413719415664673,0.2959997057914734,0.3076150715351105
1,9,value,score_tail_10pct,score_top_1pct,-0.6836639046669006,0.7482057213783264,0.5139787197113037,0.2959997057914734
1,9,value,score_tail_10pct,score_top_90pct,0.9233860373497009,0.2584810256958008,0.5139787197113037,0.3076150715351105
1,9,weighted_value,score_top_1pct,score_top_90pct,0.39834678173065186,0.002181264804676175,0.0022068633697927,6.639702769462019e-05
1,9,weighted_value,score_tail_10pct,score_top_1pct,0.3799372911453247,0.002206853125244379,2.734581983077078e-08,0.0022068633697927
1,9,weighted_value,score_tail_10pct,score_top_90pct,-0.13268356025218964,6.640066567342728e-05,2.734581983077078e-08,6.639702769462019e-05
1,10,key,score_top_1pct,score_top_90pct,0.9876981377601624,11.98673152923584,76.5863265991211,76.1518325805664
1,10,key,score_tail_10pct,score_top_1pct,0.9798780679702759,16.15636444091797,80.2753677368164,76.5863265991211
1,10,key,score_tail_10pct,score_top_90pct,0.9972883462905884,7.082171440124512,80.2753677368164,76.1518325805664
1,10,value,score_top_1pct,score_top_90pct,0.8593578934669495,0.1641416996717453,0.3023034632205963,0.3149622678756714
1,10,value,score_tail_10pct,score_top_1pct,0.6624900698661804,0.34865859150886536,0.4653857350349426,0.3023034632205963
1,10,value,score_tail_10pct,score_top_90pct,0.7356292009353638,0.3164326548576355,0.4653857350349426,0.3149622678756714
1,10,weighted_value,score_top_1pct,score_top_90pct,0.7956498265266418,0.003698514075949788,0.0037694661878049374,8.967638859758154e-05
1,10,weighted_value,score_tail_10pct,score_top_1pct,0.7923048734664917,0.0037692280020564795,3.00740026659696e-07,0.0037694661878049374
1,10,weighted_value,score_tail_10pct,score_top_90pct,0.582010805606842,8.950168557930738e-05,3.00740026659696e-07,8.967638859758154e-05
1,11,key,score_top_1pct,score_top_90pct,0.9861907362937927,12.67626667022705,76.18244171142578,76.35628509521484
1,11,key,score_tail_10pct,score_top_1pct,0.9715138673782349,18.99662971496582,79.92239379882812,76.18244171142578
1,11,key,score_tail_10pct,score_top_90pct,0.9941670298576355,9.160188674926758,79.92239379882812,76.35628509521484
1,11,value,score_top_1pct,score_top_90pct,0.7263922691345215,0.2334851622581482,0.3145589828491211,0.3166811168193817
1,11,value,score_tail_10pct,score_top_1pct,0.3564280569553375,0.4236024022102356,0.41717827320098877,0.3145589828491211
1,11,value,score_tail_10pct,score_top_90pct,0.8476091027259827,0.22442184388637543,0.41717827320098877,0.3166811168193817
1,11,weighted_value,score_top_1pct,score_top_90pct,0.7618778347969055,0.004956186283379793,0.005035984795540571,0.00010535506589803845
1,11,weighted_value,score_tail_10pct,score_top_1pct,0.30296409130096436,0.0050359671004116535,5.557281212986709e-08,0.005035984795540571
1,11,weighted_value,score_tail_10pct,score_top_90pct,0.2800544798374176,0.00010533951717661694,5.557281212986709e-08,0.00010535506589803845
1,12,key,score_top_1pct,score_top_90pct,0.9547743797302246,8.82740592956543,28.23127555847168,24.222639083862305
1,12,key,score_tail_10pct,score_top_1pct,0.8792860507965088,13.487436294555664,25.874778747558594,28.23127555847168
1,12,key,score_tail_10pct,score_top_90pct,0.9494398832321167,8.130640983581543,25.874778747558594,24.222639083862305
1,12,value,score_top_1pct,score_top_90pct,0.5186854004859924,0.226045161485672,0.21580904722213745,0.24252325296401978
1,12,value,score_tail_10pct,score_top_1pct,0.23278005421161652,0.4600450396537781,0.4596154987812042,0.21580904722213745
1,12,value,score_tail_10pct,score_top_90pct,0.649864912033081,0.3538168668746948,0.4596154987812042,0.24252325296401978
1,12,weighted_value,score_top_1pct,score_top_90pct,0.6772353649139404,0.0007352310349233449,0.000768460740800947,5.045127181801945e-05
1,12,weighted_value,score_tail_10pct,score_top_1pct,0.20100931823253632,0.0007677815156057477,3.4152003536291886e-06,0.000768460740800947
1,12,weighted_value,score_tail_10pct,score_top_90pct,0.5618656277656555,4.861454726778902e-05,3.4152003536291886e-06,5.045127181801945e-05
1,13,key,score_top_1pct,score_top_90pct,0.9273008108139038,10.113046646118164,26.91827964782715,24.0960636138916
1,13,key,score_tail_10pct,score_top_1pct,0.831824779510498,15.349603652954102,25.910749435424805,26.91827964782715
1,13,key,score_tail_10pct,score_top_90pct,0.9131771326065063,10.569209098815918,25.910749435424805,24.0960636138916
1,13,value,score_top_1pct,score_top_90pct,0.703152060508728,0.21098338067531586,0.28249430656433105,0.26319169998168945
1,13,value,score_tail_10pct,score_top_1pct,0.023181099444627762,0.5997434854507446,0.5356345772743225,0.28249430656433105
1,13,value,score_tail_10pct,score_top_90pct,0.3180597424507141,0.5162340402603149,0.5356345772743225,0.26319169998168945
1,13,weighted_value,score_top_1pct,score_top_90pct,0.7676283121109009,0.002685315441340208,0.00275972462259233,9.788871102500707e-05
1,13,weighted_value,score_tail_10pct,score_top_1pct,0.11175961047410965,0.002759713213890791,1.0279965323434226e-07,0.00275972462259233
1,13,weighted_value,score_tail_10pct,score_top_90pct,0.0919187143445015,9.787931048776954e-05,1.0279965323434226e-07,9.788871102500707e-05
1,14,key,score_top_1pct,score_top_90pct,0.9981647729873657,9.999549865722656,164.05908203125,164.89300537109375
1,14,key,score_tail_10pct,score_top_1pct,0.9962906837463379,15.30923843383789,169.3722381591797,164.05908203125
1,14,key,score_tail_10pct,score_top_90pct,0.9994664192199707,7.061559200286865,169.3722381591797,164.89300537109375
1,14,value,score_top_1pct,score_top_90pct,0.7313790321350098,0.18664777278900146,0.21281346678733826,0.2730095386505127
1,14,value,score_tail_10pct,score_top_1pct,0.5202851295471191,0.30277591943740845,0.35288771986961365,0.21281346678733826
1,14,value,score_tail_10pct,score_top_90pct,0.9340938329696655,0.13812872767448425,0.35288771986961365,0.2730095386505127
1,14,weighted_value,score_top_1pct,score_top_90pct,0.5113386511802673,0.006171191111207008,0.00628825556486845,0.00023542299459222704
1,14,weighted_value,score_tail_10pct,score_top_1pct,0.785493791103363,0.006288234610110521,2.602496174120006e-08,0.00628825556486845
1,14,weighted_value,score_tail_10pct,score_top_90pct,0.4272906482219696,0.00023541187692899257,2.602496174120006e-08,0.00023542299459222704
1,15,key,score_top_1pct,score_top_90pct,0.9985185265541077,10.977256774902344,172.2107391357422,166.23675537109375
1,15,key,score_tail_10pct,score_top_1pct,0.9964612722396851,18.466251373291016,160.13478088378906,172.2107391357422
1,15,key,score_tail_10pct,score_top_90pct,0.9993025064468384,8.623290061950684,160.13478088378906,166.23675537109375
1,15,value,score_top_1pct,score_top_90pct,0.0622500479221344,0.4955735206604004,0.43862059712409973,0.25957679748535156
1,15,value,score_tail_10pct,score_top_1pct,-0.5230588316917419,0.8421227335929871,0.5251736640930176,0.43862059712409973
1,15,value,score_tail_10pct,score_top_90pct,0.7481955289840698,0.3730885982513428,0.5251736640930176,0.25957679748535156
1,15,weighted_value,score_top_1pct,score_top_90pct,0.4445972740650177,0.00298463087528944,0.0030261806678026915,9.625648090150207e-05
1,15,weighted_value,score_tail_10pct,score_top_1pct,-0.26409947872161865,0.0030261948704719543,5.393535218445322e-08,0.0030261806678026915
1,15,weighted_value,score_tail_10pct,score_top_90pct,0.2796788811683655,9.624141966924071e-05,5.393535218445322e-08,9.625648090150207e-05
2,0,key,score_top_1pct,score_top_90pct,0.9982795119285583,10.02900505065918,166.98861694335938,168.8717803955078
2,0,key,score_tail_10pct,score_top_1pct,0.9954622983932495,19.51935577392578,177.56710815429688,166.98861694335938
2,0,key,score_tail_10pct,score_top_90pct,0.9990421533584595,11.534890174865723,177.56710815429688,168.8717803955078
2,0,value,score_top_1pct,score_top_90pct,0.7940502762794495,0.1962430477142334,0.31895366311073303,0.2836490273475647
2,0,value,score_tail_10pct,score_top_1pct,-0.022909220308065414,0.5786531567573547,0.4755609631538391,0.31895366311073303
2,0,value,score_tail_10pct,score_top_90pct,0.48224371671676636,0.42013445496559143,0.4755609631538391,0.2836490273475647
2,0,weighted_value,score_top_1pct,score_top_90pct,0.21824583411216736,0.004425704944878817,0.004465628881007433,0.000203322313609533
2,0,weighted_value,score_tail_10pct,score_top_1pct,0.6163965463638306,0.004465612582862377,2.6079002068968293e-08,0.004465628881007433
2,0,weighted_value,score_tail_10pct,score_top_90pct,0.23896437883377075,0.00020331608538981527,2.6079002068968293e-08,0.000203322313609533
2,1,key,score_top_1pct,score_top_90pct,0.9984096884727478,9.867255210876465,165.8166046142578,168.71083068847656
2,1,key,score_tail_10pct,score_top_1pct,0.9951739311218262,21.00524139404297,178.30052185058594,165.8166046142578
2,1,key,score_tail_10pct,score_top_90pct,0.9987838268280029,12.85059928894043,178.30052185058594,168.71083068847656
2,1,value,score_top_1pct,score_top_90pct,0.8128990530967712,0.1983748823404312,0.33957111835479736,0.29154452681541443
2,1,value,score_tail_10pct,score_top_1pct,-0.01414911076426506,0.6006752848625183,0.49070048332214355,0.33957111835479736
2,1,value,score_tail_10pct,score_top_90pct,0.42369920015335083,0.45227810740470886,0.49070048332214355,0.29154452681541443
2,1,weighted_value,score_top_1pct,score_top_90pct,0.28857743740081787,0.004656292498111725,0.00470444792881608,0.00017764010408427566
2,1,weighted_value,score_tail_10pct,score_top_1pct,0.5952529907226562,0.004704441409558058,1.0880268241919566e-08,0.00470444792881608
2,1,weighted_value,score_tail_10pct,score_top_90pct,0.25911274552345276,0.00017763726646080613,1.0880268241919566e-08,0.00017764010408427566
2,2,key,score_top_1pct,score_top_90pct,0.9029479026794434,32.407352447509766,31.679182052612305,58.01369857788086
2,2,key,score_tail_10pct,score_top_1pct,0.870779275894165,40.853057861328125,65.35283660888672,31.679182052612305
2,2,key,score_tail_10pct,score_top_90pct,0.9968028664588928,8.837767601013184,65.35283660888672,58.01369857788086
2,2,value,score_top_1pct,score_top_90pct,-0.6067771315574646,0.8560654520988464,0.31099364161491394,0.6308937072753906
2,2,value,score_tail_10pct,score_top_1pct,-0.6469036340713501,1.1402969360351562,0.9141800999641418,0.31099364161491394
2,2,value,score_tail_10pct,score_top_90pct,0.9820128679275513,0.31780388951301575,0.9141800999641418,0.6308937072753906
2,2,weighted_value,score_top_1pct,score_top_90pct,0.4544786214828491,0.0027687405236065388,0.0028243674896657467,0.00012752681504935026
2,2,weighted_value,score_tail_10pct,score_top_1pct,0.4932085871696472,0.0028243567794561386,2.1460088817093492e-08,0.0028243674896657467
2,2,weighted_value,score_tail_10pct,score_top_90pct,0.6179264783859253,0.00012751355825457722,2.1460088817093492e-08,0.00012752681504935026
2,3,key,score_top_1pct,score_top_90pct,0.9103794693946838,31.71251678466797,32.46794128417969,58.28446578979492
2,3,key,score_tail_10pct,score_top_1pct,0.8794733285903931,38.604129791259766,63.93098068237305,32.46794128417969
2,3,key,score_tail_10pct,score_top_90pct,0.9962863326072693,7.717367649078369,63.93098068237305,58.28446578979492
2,3,value,score_top_1pct,score_top_90pct,-0.576852560043335,0.8338289260864258,0.29078206419944763,0.6315442323684692
2,3,value,score_tail_10pct,score_top_1pct,-0.6197973489761353,1.1114890575408936,0.9075862169265747,0.29078206419944763
2,3,value,score_tail_10pct,score_top_90pct,0.9804455637931824,0.3140312135219574,0.9075862169265747,0.6315442323684692
2,3,weighted_value,score_top_1pct,score_top_90pct,0.3692407011985779,0.0026921366807073355,0.0027923923917114735,0.0003146579547319561
2,3,weighted_value,score_tail_10pct,score_top_1pct,0.5268064141273499,0.0027923802845180035,2.3100515278429157e-08,0.0027923923917114735
2,3,weighted_value,score_tail_10pct,score_top_90pct,0.5974183678627014,0.00031464415951631963,2.3100515278429157e-08,0.0003146579547319561
2,4,key,score_top_1pct,score_top_90pct,0.9936774373054504,37.758148193359375,96.49898529052734,132.05926513671875
2,4,key,score_tail_10pct,score_top_1pct,0.988246500492096,54.1728515625,147.490478515625,96.49898529052734
2,4,key,score_tail_10pct,score_top_90pct,0.9987491369247437,16.936656951904297,147.490478515625,132.05926513671875
2,4,value,score_top_1pct,score_top_90pct,-0.05839546024799347,0.42570826411247253,0.34577226638793945,0.2289605438709259
2,4,value,score_tail_10pct,score_top_1pct,-0.41447803378105164,0.6023579835891724,0.3703150749206543,0.34577226638793945
2,4,value,score_tail_10pct,score_top_90pct,0.7904782891273499,0.23560725152492523,0.3703150749206543,0.2289605438709259
2,4,weighted_value,score_top_1pct,score_top_90pct,0.10382680594921112,0.0033170373644679785,0.0033325471449643373,0.00021721057419199497
2,4,weighted_value,score_tail_10pct,score_top_1pct,0.5312405824661255,0.003332538530230522,1.588491826964855e-08,0.0033325471449643373
2,4,weighted_value,score_tail_10pct,score_top_90pct,0.0807037353515625,0.0002172093081753701,1.588491826964855e-08,0.00021721057419199497
2,5,key,score_top_1pct,score_top_90pct,0.9935822486877441,39.88920211791992,94.12791442871094,131.9658660888672
2,5,key,score_tail_10pct,score_top_1pct,0.9878018498420715,57.2806396484375,148.3533172607422,94.12791442871094
2,5,key,score_tail_10pct,score_top_90pct,0.9987747669219971,17.791057586669922,148.3533172607422,131.9658660888672
2,5,value,score_top_1pct,score_top_90pct,0.0043992213904857635,0.44780880212783813,0.3864877223968506,0.2278924286365509
2,5,value,score_tail_10pct,score_top_1pct,-0.3719070553779602,0.6323550939559937,0.3769933879375458,0.3864877223968506
2,5,value,score_tail_10pct,score_top_90pct,0.777285099029541,0.24596692621707916,0.3769933879375458,0.2278924286365509
2,5,weighted_value,score_top_1pct,score_top_90pct,0.5006534457206726,0.0026858767960220575,0.0027331479359418154,9.704334661364555e-05
2,5,weighted_value,score_tail_10pct,score_top_1pct,0.2754113972187042,0.0027331409510225058,2.5808612136302145e-08,0.0027331479359418154
2,5,weighted_value,score_tail_10pct,score_top_90pct,-0.1413579285144806,9.704699914436787e-05,2.5808612136302145e-08,9.704334661364555e-05
2,6,key,score_top_1pct,score_top_90pct,0.9964460134506226,10.204123497009277,115.2939453125,118.01619720458984
2,6,key,score_tail_10pct,score_top_1pct,0.9915308952331543,23.76443862915039,132.7714385986328,115.2939453125
2,6,key,score_tail_10pct,score_top_90pct,0.9982419013977051,16.51705551147461,132.7714385986328,118.01619720458984
2,6,value,score_top_1pct,score_top_90pct,0.8713703155517578,0.1924676150083542,0.3766501545906067,0.3820057511329651
2,6,value,score_tail_10pct,score_top_1pct,0.36208638548851013,0.5028122663497925,0.49631649255752563,0.3766501545906067
2,6,value,score_tail_10pct,score_top_90pct,0.5798771381378174,0.41517937183380127,0.49631649255752563,0.3820057511329651
2,6,weighted_value,score_top_1pct,score_top_90pct,0.7786962985992432,0.006335506681352854,0.00645711924880743,0.00015715973859187216
2,6,weighted_value,score_tail_10pct,score_top_1pct,0.3032852113246918,0.006457113660871983,1.57469290940071e-08,0.00645711924880743
2,6,weighted_value,score_tail_10pct,score_top_90pct,0.21856318414211273,0.00015715628978796303,1.57469290940071e-08,0.00015715973859187216
2,7,key,score_top_1pct,score_top_90pct,0.9964373111724854,12.033585548400879,111.63536071777344,118.73184204101562
2,7,key,score_tail_10pct,score_top_1pct,0.9919648766517639,22.79427146911621,128.6298828125,111.63536071777344
2,7,key,score_tail_10pct,score_top_90pct,0.9985995888710022,11.863755226135254,128.6298828125,118.73184204101562
2,7,value,score_top_1pct,score_top_90pct,0.7135993242263794,0.28195130825042725,0.37462958693504333,0.37037643790245056
2,7,value,score_tail_10pct,score_top_1pct,0.4122825264930725,0.47867655754089355,0.4900716245174408,0.37462958693504333
2,7,value,score_tail_10pct,score_top_90pct,0.7318027019500732,0.3341982364654541,0.4900716245174408,0.37037643790245056
2,7,weighted_value,score_top_1pct,score_top_90pct,0.6462905406951904,0.004960515070706606,0.005027218721807003,0.0001041954819811508
2,7,weighted_value,score_tail_10pct,score_top_1pct,0.3388640880584717,0.005027168896049261,1.469979906687513e-07,0.005027218721807003
2,7,weighted_value,score_tail_10pct,score_top_90pct,0.4354937970638275,0.00010413155541755259,1.469979906687513e-07,0.0001041954819811508
2,8,key,score_top_1pct,score_top_90pct,0.9971630573272705,10.203437805175781,119.54200744628906,124.01349639892578
2,8,key,score_tail_10pct,score_top_1pct,0.99407559633255,17.42366600036621,130.44241333007812,119.54200744628906
2,8,key,score_tail_10pct,score_top_90pct,0.999064028263092,8.46264934539795,130.44241333007812,124.01349639892578
2,8,value,score_top_1pct,score_top_90pct,0.40616872906684875,0.2525671720504761,0.25094082951545715,0.2077895700931549
