layer,head,representation,component,singular_value,energy_ratio
17,10,weighted_value,8,6.498706817626953,0.034487497149052755
17,11,key,1,1050.6015625,0.20159606276157008
17,11,key,2,802.5239868164062,0.11763105854490982
17,11,key,3,601.6360473632812,0.06611098988368529
17,11,key,4,524.9117431640625,0.05032439224885911
17,11,key,5,474.678955078125,0.04115341848707758
17,11,key,6,441.4077453613281,0.035586547825843445
17,11,key,7,387.5054931640625,0.027425950500184614
17,11,key,8,381.47503662109375,0.026578973733944855
17,11,value,1,625.6774291992188,0.07802077560727105
17,11,value,2,472.03594970703125,0.04440781825905649
17,11,value,3,447.8358459472656,0.039971182067721656
17,11,value,4,412.49237060546875,0.033911041401619414
17,11,value,5,400.4524230957031,0.031960321413222845
17,11,value,6,382.4563293457031,0.029152311209288965
17,11,value,7,354.4186096191406,0.025034695965833607
17,11,value,8,341.0759582519531,0.023185235010650753
17,11,weighted_value,1,15.250824928283691,0.20099946197714866
17,11,weighted_value,2,12.275370597839355,0.13021992733845153
17,11,weighted_value,3,9.581682205200195,0.07933991827524862
17,11,weighted_value,4,9.241976737976074,0.07381386833256161
17,11,weighted_value,5,7.823444366455078,0.05289373326963446
17,11,weighted_value,6,6.990674018859863,0.042232454791310235
17,11,weighted_value,7,6.608671188354492,0.03774300826901367
17,11,weighted_value,8,6.030294418334961,0.03142572142054278
17,12,key,1,980.0654296875,0.20053635822246793
17,12,key,2,705.1497802734375,0.10381156371162303
17,12,key,3,599.6629028320312,0.07507534705714777
17,12,key,4,563.1080322265625,0.06620128622556605
17,12,key,5,489.0237121582031,0.04992784474599526
17,12,key,6,390.86846923828125,0.03189659021901501
17,12,key,7,380.6613464355469,0.030252449304756075
17,12,key,8,366.5924072265625,0.02805756091411113
17,12,value,1,953.0259399414062,0.11123357992089977
17,12,value,2,691.3467407226562,0.05853536232452197
17,12,value,3,640.4129028320312,0.050228084722367325
17,12,value,4,558.5193481445312,0.03820347923056497
17,12,value,5,531.8392333984375,0.034640744310984975
17,12,value,6,502.4517822265625,0.03091827484446414
17,12,value,7,458.85955810546875,0.025786122203173032
17,12,value,8,455.0826110839844,0.02536336980434302
17,12,weighted_value,1,42.85438919067383,0.2558774842541219
17,12,weighted_value,2,30.09893798828125,0.1262245403034838
17,12,weighted_value,3,22.254350662231445,0.06900352980702701
17,12,weighted_value,4,21.48126983642578,0.06429265408045924
17,12,weighted_value,5,18.802942276000977,0.049259849300505365
17,12,weighted_value,6,16.558835983276367,0.03820331612492821
17,12,weighted_value,7,14.015824317932129,0.027370248699859927
17,12,weighted_value,8,12.831095695495605,0.022938707379332537
17,13,key,1,985.4283447265625,0.2018492363200808
17,13,key,2,708.1434936523438,0.1042364348355268
17,13,key,3,612.143310546875,0.07789027304400226
17,13,key,4,555.0829467773438,0.06404611351498046
17,13,key,5,483.6241455078125,0.04861753787587836
17,13,key,6,399.1314697265625,0.03311379478610924
17,13,key,7,389.6960754394531,0.03156669213255749
17,13,key,8,361.5696105957031,0.02717445566550708
17,13,value,1,917.8668212890625,0.10498102558842833
17,13,value,2,682.2355346679688,0.05799895125624089
17,13,value,3,648.4848022460938,0.05240238738818302
17,13,value,4,556.2353515625,0.03855392892204891
17,13,value,5,534.1168212890625,0.035548720983355625
17,13,value,6,501.60955810546875,0.03135328679074961
17,13,value,7,465.84527587890625,0.027041754126548675
17,13,value,8,454.0448913574219,0.02568910983429143
17,13,weighted_value,1,19.122665405273438,0.17668974266321005
17,13,weighted_value,2,17.10373878479004,0.14135025501677043
17,13,weighted_value,3,12.24081039428711,0.0723993767877655
17,13,weighted_value,4,11.179746627807617,0.06039186033931711
17,13,weighted_value,5,10.477314949035645,0.053041339608277886
17,13,weighted_value,6,8.61454963684082,0.03585746981091027
17,13,weighted_value,7,8.184117317199707,0.03236370087189085
17,13,weighted_value,8,7.400563716888428,0.02646330548765038
17,14,key,1,839.56591796875,0.12376499739996923
17,14,key,2,707.9635009765625,0.08800553211705804
17,14,key,3,618.5826416015625,0.0671867594068775
17,14,key,4,615.6171264648438,0.06654411039766854
17,14,key,5,489.47381591796875,0.042067544775234104
17,14,key,6,462.0023498535156,0.037478017158755435
17,14,key,7,445.4430236816406,0.03483955185120805
17,14,key,8,424.5727233886719,0.031651362932105395
17,14,value,1,608.4253540039062,0.05282045521258677
17,14,value,2,522.8479614257812,0.03900662461513939
17,14,value,3,496.6883850097656,0.03520104376343226
17,14,value,4,477.734375,0.032565707380765155
17,14,value,5,459.6072998046875,0.030141257584315375
17,14,value,6,449.9289245605469,0.028885198729278975
17,14,value,7,431.5464782714844,0.026573128421224862
17,14,value,8,414.56378173828125,0.024522810804186907
17,14,weighted_value,1,22.374330520629883,0.11296488361375086
17,14,weighted_value,2,16.92568588256836,0.06464514500707931
17,14,weighted_value,3,16.549142837524414,0.06180083876459818
17,14,weighted_value,4,14.814098358154297,0.04952150196847596
17,14,weighted_value,5,13.958870887756348,0.043968731978075166
17,14,weighted_value,6,13.453922271728516,0.04084521525161303
17,14,weighted_value,7,12.120803833007812,0.03315173068079247
17,14,weighted_value,8,11.64235782623291,0.030586180478632284
17,15,key,1,856.7120361328125,0.12773106089161326
17,15,key,2,702.0776977539062,0.0857821915372739
17,15,key,3,623.0008544921875,0.06754668921958393
17,15,key,4,616.2208251953125,0.06608448728044208
17,15,key,5,495.37689208984375,0.0427069218884342
17,15,key,6,471.34393310546875,0.03866362993047765
17,15,key,7,448.0727844238281,0.03494008156337021
17,15,key,8,426.61285400390625,0.03167339784630607
17,15,value,1,615.529296875,0.053797320134076
17,15,value,2,531.0865478515625,0.04004919465586838
17,15,value,3,503.57562255859375,0.036007467863573346
17,15,value,4,479.56329345703125,0.03265540341976605
17,15,value,5,465.94256591796875,0.030826765525252157
17,15,value,6,446.4831237792969,0.028305659702616538
17,15,value,7,432.4117431640625,0.02654960992036649
17,15,value,8,416.6393127441406,0.024648113064061054
17,15,weighted_value,1,19.533660888671875,0.11691003754597737
17,15,weighted_value,2,15.069601058959961,0.06958057649524652
17,15,weighted_value,3,14.100443840026855,0.060918623060072535
17,15,weighted_value,4,12.928462982177734,0.05121277448200601
17,15,weighted_value,5,11.507425308227539,0.04057334758034177
17,15,weighted_value,6,11.229072570800781,0.03863423251912507
17,15,weighted_value,7,10.653165817260742,0.034772978009469435
17,15,weighted_value,8,10.0820951461792,0.03114483937084452
18,0,key,1,824.5853881835938,0.15247674245699178
18,0,key,2,679.093017578125,0.10341674530888491
18,0,key,3,589.1013793945312,0.07782379677675233
18,0,key,4,480.2027282714844,0.051710838726030946
18,0,key,5,470.71575927734375,0.04968780507119851
18,0,key,6,397.19305419921875,0.035378191313029037
18,0,key,7,371.8954162597656,0.03101515719584966
18,0,key,8,347.054443359375,0.02701018468226825
18,0,value,1,794.6986694335938,0.1167747039472014
18,0,value,2,534.1265869140625,0.052751182010213955
18,0,value,3,512.0756225585938,0.048485514282322624
18,0,value,4,462.51617431640625,0.039554659711903535
18,0,value,5,424.23443603515625,0.033277879103817465
18,0,value,6,391.84552001953125,0.028390534885244036
18,0,value,7,374.7755432128906,0.025970857409794133
18,0,value,8,349.73883056640625,0.02261681836521721
18,0,weighted_value,1,14.66299057006836,0.33196611478959986
18,0,weighted_value,2,9.713851928710938,0.14569062396822624
18,0,weighted_value,3,7.257526874542236,0.08132535177353893
18,0,weighted_value,4,6.047071933746338,0.05645974532172893
18,0,weighted_value,5,5.715133190155029,0.05043143861909682
18,0,weighted_value,6,5.3394856452941895,0.04401974188545222
18,0,weighted_value,7,4.226412296295166,0.027579879702324585
18,0,weighted_value,8,4.07805061340332,0.025677566833617008
18,1,key,1,847.7134399414062,0.16081852832084753
18,1,key,2,609.4118041992188,0.08311122250501946
18,1,key,3,579.6052856445312,0.0751800518310223
18,1,key,4,502.28277587890625,0.0564591736750808
18,1,key,5,471.1660461425781,0.04968049546741494
18,1,key,6,405.47979736328125,0.03679394778738374
18,1,key,7,376.8921203613281,0.03178864832147541
18,1,key,8,360.3077697753906,0.029052613136998206
18,1,value,1,812.37158203125,0.12359931188895179
18,1,value,2,506.09796142578125,0.047970669906099495
18,1,value,3,447.5126647949219,0.03750742664277741
18,1,value,4,441.32159423828125,0.03647681950361349
18,1,value,5,408.12847900390625,0.03119610754369502
18,1,value,6,382.1588439941406,0.02735233687138328
18,1,value,7,366.0450439453125,0.025094333747628508
18,1,value,8,348.3048095703125,0.02272090105244963
18,1,weighted_value,1,6.14946985244751,0.19888101446357062
18,1,weighted_value,2,4.339680194854736,0.09904519818643669
18,1,weighted_value,3,3.43587064743042,0.062085700233407703
18,1,weighted_value,4,3.1448962688446045,0.052015242030013606
18,1,weighted_value,5,2.7752861976623535,0.040507321294595805
18,1,weighted_value,6,2.672961473464966,0.03757537913979202
18,1,weighted_value,7,2.559602975845337,0.03445586728230696
18,1,weighted_value,8,2.2915968894958496,0.027618139650041333
18,2,key,1,922.8753051757812,0.16251300924501114
18,2,key,2,664.8525390625,0.08434371876869524
18,2,key,3,600.3339233398438,0.06876823088835404
18,2,key,4,574.7805786132812,0.06303855544893844
18,2,key,5,486.7468566894531,0.04520728164935438
18,2,key,6,447.8824768066406,0.03827632421102773
18,2,key,7,422.2523498535156,0.0340209339934895
18,2,key,8,415.330810546875,0.032914736401041554
18,2,value,1,971.9892578125,0.08785340381558793
18,2,value,2,765.3822021484375,0.05447439057603337
18,2,value,3,692.3883666992188,0.04457949935371217
18,2,value,4,615.8473510742188,0.03526808002830724
18,2,value,5,577.0106201171875,0.03096016562315177
18,2,value,6,548.3746948242188,0.02796343209665991
18,2,value,7,528.8323974609375,0.02600589282454633
18,2,value,8,517.6138916015625,0.024914232256431305
18,2,weighted_value,1,25.86846160888672,0.4277301582963932
18,2,weighted_value,2,17.91800880432129,0.20521455470587283
18,2,weighted_value,3,10.182579040527344,0.06627416246727526
18,2,weighted_value,4,8.478090286254883,0.04594357043473279
18,2,weighted_value,5,8.003469467163086,0.04094352717191203
18,2,weighted_value,6,6.087282657623291,0.023685120843761044
18,2,weighted_value,7,5.6718268394470215,0.020562437490935042
18,2,weighted_value,8,4.7092604637146,0.014175359804365985
18,3,key,1,937.66796875,0.16748862180588475
18,3,key,2,660.9924926757812,0.08323005886700886
18,3,key,3,610.0487670898438,0.07089510587234014
18,3,key,4,565.4439086914062,0.060906859633885674
18,3,key,5,487.7748718261719,0.04532376664381122
18,3,key,6,452.1796875,0.038950160057613335
18,3,key,7,418.5226745605469,0.033367612387746506
18,3,key,8,413.8658142089844,0.03262918732562836
18,3,value,1,966.7938842773438,0.08684779186979201
18,3,value,2,768.3457641601562,0.054853506454264275
18,3,value,3,680.6614990234375,0.043048038113891636
18,3,value,4,608.6090698242188,0.034416589526691944
18,3,value,5,575.4998168945312,0.030773817323932483
18,3,value,6,549.068603515625,0.028012006188453984
18,3,value,7,522.7979125976562,0.025395611908431422
18,3,value,8,509.2932434082031,0.02410054263759711
18,3,weighted_value,1,24.323137283325195,0.2525582847349716
18,3,weighted_value,2,18.154844284057617,0.14070434015044997
18,3,weighted_value,3,12.616225242614746,0.06794872396130912
18,3,weighted_value,4,10.35632038116455,0.04578607251147938
18,3,weighted_value,5,9.375476837158203,0.03752400348990603
18,3,weighted_value,6,9.064750671386719,0.0350779466861209
18,3,weighted_value,7,8.14744758605957,0.02833776456587738
18,3,weighted_value,8,7.541412830352783,0.024278836376978658
18,4,key,1,956.5455932617188,0.120456210419
18,4,key,2,872.4359741210938,0.10020398090253897
18,4,key,3,818.1323852539062,0.08811807761809497
18,4,key,4,660.9610595703125,0.057513472936872576
18,4,key,5,638.0261840820312,0.05359136881929307
18,4,key,6,565.2055053710938,0.042056256458446545
18,4,key,7,539.86474609375,0.03836964510103727
18,4,key,8,530.2142944335938,0.037010138430555124
18,4,value,1,735.0006103515625,0.07697143975245642
18,4,value,2,496.5362243652344,0.03512821529240085
18,4,value,3,485.0618591308594,0.0335234313059962
18,4,value,4,482.13092041015625,0.03311953117429597
18,4,value,5,428.8201904296875,0.026200203307725878
18,4,value,6,409.8834533691406,0.02393729014046436
18,4,value,7,383.9199523925781,0.021000787322964124
18,4,value,8,379.77655029296875,0.020549937301978
18,4,weighted_value,1,7.82165002822876,0.1413156000708403
18,4,weighted_value,2,7.205112934112549,0.119915392099063
18,4,weighted_value,3,5.493213176727295,0.0697021626736757
18,4,weighted_value,4,5.195800304412842,0.062358871769323816
18,4,weighted_value,5,5.006454944610596,0.05789672143035394
18,4,weighted_value,6,4.759158611297607,0.05231830978864297
18,4,weighted_value,7,4.496853828430176,0.046710109876830094
18,4,weighted_value,8,3.6347272396087646,0.03051665995866359
18,5,key,1,934.3014526367188,0.11504372948028341
18,5,key,2,866.8952026367188,0.09904261609597007
18,5,key,3,812.0057983398438,0.08689747653823479
18,5,key,4,672.4037475585938,0.05958667534967089
18,5,key,5,629.2722778320312,0.05218745318804585
18,5,key,6,578.0365600585938,0.044035154023528984
18,5,key,7,544.4900512695312,0.03907228425462348
18,5,key,8,532.1507568359375,0.03732142970827403
18,5,value,1,726.3323974609375,0.07578790192045315
18,5,value,2,492.4072570800781,0.03483196235838416
18,5,value,3,481.7479553222656,0.03334024697599488
18,5,value,4,469.44549560546875,0.03165916126921967
18,5,value,5,422.2070007324219,0.02560825070510344
18,5,value,6,408.1982421875,0.023937087808207268
18,5,value,7,378.0140686035156,0.020527921544220715
18,5,value,8,374.62994384765625,0.020162019337668553
18,5,weighted_value,1,9.496559143066406,0.11712178926253664
18,5,weighted_value,2,7.52454948425293,0.0735302680379262
18,5,weighted_value,3,7.448695182800293,0.07205523659474986
18,5,weighted_value,4,6.563161849975586,0.05594114771918433
18,5,weighted_value,5,6.301636219024658,0.05157174196649858
18,5,weighted_value,6,5.668214797973633,0.04172513427526814
18,5,weighted_value,7,5.552333831787109,0.04003651654987341
18,5,weighted_value,8,5.265191555023193,0.0360025693771349
18,6,key,1,684.9815063476562,0.11098692426397881
18,6,key,2,525.4195556640625,0.06530201604491256
18,6,key,3,470.7880554199219,0.05242820572573518
18,6,key,4,443.844970703125,0.04659901427324515
18,6,key,5,400.9700012207031,0.038031012465205544
18,6,key,6,376.6622314453125,0.0335597157382888
18,6,key,7,350.5609130859375,0.029069737255925866
18,6,key,8,340.5573425292969,0.02743434653932418
18,6,value,1,761.7183837890625,0.056698476040595684
18,6,value,2,691.7725830078125,0.04676373628491072
18,6,value,3,646.5615234375,0.04085095598190903
18,6,value,4,612.6721801757812,0.03668080284635703
18,6,value,5,565.0369262695312,0.03119867664425949
18,6,value,6,556.6961669921875,0.03028439998817527
18,6,value,7,530.3443603515625,0.02748516961093531
18,6,value,8,513.5917358398438,0.025776180559878077
18,6,weighted_value,1,26.867013931274414,0.17949559143467245
18,6,weighted_value,2,18.451860427856445,0.08466332237743172
18,6,weighted_value,3,16.60142707824707,0.06853396044698043
18,6,weighted_value,4,14.503286361694336,0.05230555678205209
18,6,weighted_value,5,13.858031272888184,0.04775491314047257
18,6,weighted_value,6,13.014402389526367,0.04211758357320357
18,6,weighted_value,7,12.321828842163086,0.037754204954978145
18,6,weighted_value,8,11.462615966796875,0.03267250779507586
18,7,key,1,689.3857421875,0.11314379441809905
18,7,key,2,514.8081665039062,0.06309529862509672
18,7,key,3,477.70831298828125,0.054329003927956365
18,7,key,4,432.545166015625,0.044541934064262594
18,7,key,5,394.8371276855469,0.0371143716916128
18,7,key,6,379.25006103515625,0.034241869178465195
18,7,key,7,346.7313537597656,0.02862149900333555
18,7,key,8,338.9209899902344,0.027346583590103148
18,7,value,1,754.701904296875,0.05598294532275444
18,7,value,2,691.0436401367188,0.04693705107227453
18,7,value,3,642.703125,0.040599966472129725
18,7,value,4,610.1876220703125,0.036595833149318906
18,7,value,5,560.9513549804688,0.03092824340426101
18,7,value,6,553.34716796875,0.030095407967996715
18,7,value,7,521.2996215820312,0.026710355674573916
18,7,value,8,507.01348876953125,0.025266429769989187
